Tarih,Otel Adı,Oda Tipi,Board Type,İptal Poliçesi,Fiyat,Para Birimi,Müsaitlik,Milliyet,Oda Tipi Normalized,Room Group,Board Group
2025-04-14,Sheraton Istanbul City Center,DELUXE ROOM,Bed&Breakfast,Non-refundable,117.67,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-15,Sheraton Istanbul City Center,DELUXE ROOM,Bed&Breakfast,Non-refundable,117.67,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-09,Sheraton Istanbul City Center,Deluxe Room,Bed and Breakfast,Non-refundable,118.44,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-10,Sheraton Istanbul City Center,Deluxe Room,Bed and Breakfast,Non-refundable,118.44,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-11,Sheraton Istanbul City Center,Deluxe Room,Bed and Breakfast,Non-refundable,118.44,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-12,Sheraton Istanbul City Center,Deluxe Room,Bed and Breakfast,Non-refundable,118.44,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-13,Sheraton Istanbul City Center,Deluxe Room,Bed and Breakfast,Non-refundable,118.44,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-14,Sheraton Istanbul City Center,Deluxe Room,Bed and Breakfast,Non-refundable,118.44,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-15,Sheraton Istanbul City Center,Deluxe Room,Bed and Breakfast,Non-refundable,118.44,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-09,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed and Breakfast for 2 guests,Non-refundable,118.54,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-10,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed and Breakfast for 2 guests,Non-refundable,118.54,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-11,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed and Breakfast for 2 guests,Non-refundable,118.54,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-12,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed and Breakfast for 2 guests,Non-refundable,118.54,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-13,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed and Breakfast for 2 guests,Non-refundable,118.54,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-14,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed and Breakfast for 2 guests,Non-refundable,118.54,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-15,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed and Breakfast for 2 guests,Non-refundable,118.54,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-09,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed&Breakfast (Non-Alcoholic),Non-refundable,122.51,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-10,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed&Breakfast (Non-Alcoholic),Non-refundable,122.51,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-11,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed&Breakfast (Non-Alcoholic),Non-refundable,122.51,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-12,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed&Breakfast (Non-Alcoholic),Non-refundable,122.51,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-13,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed&Breakfast (Non-Alcoholic),Non-refundable,122.51,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-14,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed&Breakfast (Non-Alcoholic),Non-refundable,122.51,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-15,Sheraton Istanbul City Center,Standard Double/Twin Room,Bed&Breakfast (Non-Alcoholic),Non-refundable,122.51,EUR,Available,TN,standard double room,Group_7,Group_2
2025-04-09,Sheraton Istanbul City Center,DELUXE ROOM,Bed&Breakfast,Refundable,126.67,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-10,Sheraton Istanbul City Center,DELUXE ROOM,Bed&Breakfast,Refundable,126.67,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-11,Sheraton Istanbul City Center,DELUXE ROOM,Bed&Breakfast,Refundable,126.67,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-12,Sheraton Istanbul City Center,DELUXE ROOM,Bed&Breakfast,Refundable,126.67,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-13,Sheraton Istanbul City Center,DELUXE ROOM,Bed&Breakfast,Refundable,126.67,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-14,Sheraton Istanbul City Center,DELUXE ROOM,Bed&Breakfast,Refundable,126.67,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-15,Sheraton Istanbul City Center,DELUXE ROOM,Bed&Breakfast,Refundable,126.67,EUR,Available,TN,deluxe room,Group_1,Group_2
2025-04-09,Sheraton Istanbul City Center,Superior Room - King or Twin,Breakfast,Refundable,130.9,EUR,Available,TN,superior room king or twin,Group_24,Group_2
2025-04-10,Sheraton Istanbul City Center,Superior Room - King or Twin,Breakfast,Refundable,130.9,EUR,Available,TN,superior room king or twin,Group_24,Group_2
2025-04-11,Sheraton Istanbul City Center,Superior Room - King or Twin,Breakfast,Refundable,130.9,EUR,Available,TN,superior room king or twin,Group_24,Group_2
2025-04-12,Sheraton Istanbul City Center,Superior Room - King or Twin,Breakfast,Refundable,130.9,EUR,Available,TN,superior room king or twin,Group_24,Group_2
2025-04-13,Sheraton Istanbul City Center,Superior Room - King or Twin,Breakfast,Refundable,130.9,EUR,Available,TN,superior room king or twin,Group_24,Group_2
2025-04-14,Sheraton Istanbul City Center,Superior Room - King or Twin,Breakfast,Refundable,130.9,EUR,Available,TN,superior room king or twin,Group_24,Group_2
2025-04-15,Sheraton Istanbul City Center,Superior Room - King or Twin,Breakfast,Refundable,130.9,EUR,Available,TN,superior room king or twin,Group_24,Group_2
2025-04-09,Sheraton Istanbul City Center,DELUXE  ROOM KING OR TWEEN BED,Bed&Breakfast (Non-Alcoholic),Refundable,132.5,EUR,Available,TN,deluxe room king or twin,Group_1,Group_2
2025-04-10,Sheraton Istanbul City Center,DELUXE  ROOM KING OR TWEEN BED,Bed&Breakfast (Non-Alcoholic),Refundable,132.5,EUR,Available,TN,deluxe room king or twin,Group_1,Group_2
2025-04-11,Sheraton Istanbul City Center,DELUXE  ROOM KING OR TWEEN BED,Bed&Breakfast (Non-Alcoholic),Refundable,132.5,EUR,Available,TN,deluxe room king or twin,Group_1,Group_2
2025-04-12,Sheraton Istanbul City Center,DELUXE  ROOM KING OR TWEEN BED,Bed&Breakfast (Non-Alcoholic),Refundable,132.5,EUR,Available,TN,deluxe room king or twin,Group_1,Group_2
2025-04-13,Sheraton Istanbul City Center,DELUXE  ROOM KING OR TWEEN BED,Bed&Breakfast (Non-Alcoholic),Refundable,132.5,EUR,Available,TN,deluxe room king or twin,Group_1,Group_2
2025-04-14,Sheraton Istanbul City Center,DELUXE  ROOM KING OR TWEEN BED,Bed&Breakfast (Non-Alcoholic),Refundable,132.5,EUR,Available,TN,deluxe room king or twin,Group_1,Group_2
2025-04-15,Sheraton Istanbul City Center,DELUXE  ROOM KING OR TWEEN BED,Bed&Breakfast (Non-Alcoholic),Refundable,132.5,EUR,Available,TN,deluxe room king or twin,Group_1,Group_2
2025-04-09,Sheraton Istanbul City Center,"Deluxe Guest Room, 1 King",Bed and Breakfast,Refundable,138.79,EUR,Available,TN,deluxe guest room king,Group_1,Group_2
2025-04-10,Sheraton Istanbul City Center,"Deluxe Guest Room, 1 King",Bed and Breakfast,Refundable,138.79,EUR,Available,TN,deluxe guest room king,Group_1,Group_2
2025-04-11,Sheraton Istanbul City Center,"Deluxe Guest Room, 1 King",Bed and Breakfast,Refundable,138.79,EUR,Available,TN,deluxe guest room king,Group_1,Group_2
2025-04-12,Sheraton Istanbul City Center,"Deluxe Guest Room, 1 King",Bed and Breakfast,Refundable,138.79,EUR,Available,TN,deluxe guest room king,Group_1,Group_2
2025-04-13,Sheraton Istanbul City Center,"Deluxe Guest Room, 1 King",Bed and Breakfast,Refundable,138.79,EUR,Available,TN,deluxe guest room king,Group_1,Group_2
2025-04-14,Sheraton Istanbul City Center,"Deluxe Guest Room, 1 King",Bed and Breakfast,Refundable,138.79,EUR,Available,TN,deluxe guest room king,Group_1,Group_2
2025-04-15,Sheraton Istanbul City Center,"Deluxe Guest Room, 1 King",Bed and Breakfast,Refundable,138.79,EUR,Available,TN,deluxe guest room king,Group_1,Group_2
2025-04-09,Sheraton Istanbul City Center,Superior Room Trp Nrf,Room and Breakfast,Non-refundable,175.23,EUR,Available,TN,superior room trp nrf,Group_25,Group_4
2025-04-10,Sheraton Istanbul City Center,Superior Room Trp Nrf,Room and Breakfast,Non-refundable,175.23,EUR,Available,TN,superior room trp nrf,Group_25,Group_4
2025-04-11,Sheraton Istanbul City Center,Superior Room Trp Nrf,Room and Breakfast,Non-refundable,175.23,EUR,Available,TN,superior room trp nrf,Group_25,Group_4
2025-04-12,Sheraton Istanbul City Center,Superior Room Trp Nrf,Room and Breakfast,Non-refundable,175.23,EUR,Available,TN,superior room trp nrf,Group_25,Group_4
2025-04-13,Sheraton Istanbul City Center,Superior Room Trp Nrf,Room and Breakfast,Non-refundable,175.23,EUR,Available,TN,superior room trp nrf,Group_25,Group_4
2025-04-14,Sheraton Istanbul City Center,Superior Room Trp Nrf,Room and Breakfast,Non-refundable,175.23,EUR,Available,TN,superior room trp nrf,Group_25,Group_4
2025-04-15,Sheraton Istanbul City Center,Superior Room Trp Nrf,Room and Breakfast,Non-refundable,175.23,EUR,Available,TN,superior room trp nrf,Group_25,Group_4
2025-04-09,Sheraton Istanbul City Center,"Deluxe Room, 1 King Bed,NonSmoking",Half Board (Non-Alcoholic),Refundable,198.13,EUR,Available,TN,deluxe room king bednonsmoking,Group_1,Group_5
2025-04-10,Sheraton Istanbul City Center,"Deluxe Room, 1 King Bed,NonSmoking",Half Board (Non-Alcoholic),Refundable,198.13,EUR,Available,TN,deluxe room king bednonsmoking,Group_1,Group_5
2025-04-11,Sheraton Istanbul City Center,"Deluxe Room, 1 King Bed,NonSmoking",Half Board (Non-Alcoholic),Refundable,198.13,EUR,Available,TN,deluxe room king bednonsmoking,Group_1,Group_5
2025-04-12,Sheraton Istanbul City Center,"Deluxe Room, 1 King Bed,NonSmoking",Half Board (Non-Alcoholic),Refundable,198.13,EUR,Available,TN,deluxe room king bednonsmoking,Group_1,Group_5
2025-04-13,Sheraton Istanbul City Center,"Deluxe Room, 1 King Bed,NonSmoking",Half Board (Non-Alcoholic),Refundable,198.13,EUR,Available,TN,deluxe room king bednonsmoking,Group_1,Group_5
2025-04-14,Sheraton Istanbul City Center,"Deluxe Room, 1 King Bed,NonSmoking",Half Board (Non-Alcoholic),Refundable,198.13,EUR,Available,TN,deluxe room king bednonsmoking,Group_1,Group_5
2025-04-15,Sheraton Istanbul City Center,"Deluxe Room, 1 King Bed,NonSmoking",Half Board (Non-Alcoholic),Refundable,198.13,EUR,Available,TN,deluxe room king bednonsmoking,Group_1,Group_5
2025-04-09,Sheraton Istanbul City Center,Junior Suite (Lounge Access),Room Only - No meal plan,Non-refundable,260.44,EUR,Available,TN,junior suite lounge access,Group_26,Group_1
2025-04-10,Sheraton Istanbul City Center,Junior Suite (Lounge Access),Room Only - No meal plan,Non-refundable,260.44,EUR,Available,TN,junior suite lounge access,Group_26,Group_1
2025-04-11,Sheraton Istanbul City Center,Junior Suite (Lounge Access),Room Only - No meal plan,Non-refundable,260.44,EUR,Available,TN,junior suite lounge access,Group_26,Group_1
2025-04-12,Sheraton Istanbul City Center,Junior Suite (Lounge Access),Room Only - No meal plan,Non-refundable,260.44,EUR,Available,TN,junior suite lounge access,Group_26,Group_1
2025-04-13,Sheraton Istanbul City Center,Junior Suite (Lounge Access),Room Only - No meal plan,Non-refundable,260.44,EUR,Available,TN,junior suite lounge access,Group_26,Group_1
2025-04-14,Sheraton Istanbul City Center,Junior Suite (Lounge Access),Room Only - No meal plan,Non-refundable,260.44,EUR,Available,TN,junior suite lounge access,Group_26,Group_1
2025-04-15,Sheraton Istanbul City Center,Junior Suite (Lounge Access),Room Only - No meal plan,Non-refundable,260.44,EUR,Available,TN,junior suite lounge access,Group_26,Group_1
2025-04-09,Sheraton Istanbul City Center,Double Junior Suite,Sólo Alojamiento,Refundable,260.82,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-10,Sheraton Istanbul City Center,Double Junior Suite,Sólo Alojamiento,Refundable,260.82,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-11,Sheraton Istanbul City Center,Double Junior Suite,Sólo Alojamiento,Refundable,260.82,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-12,Sheraton Istanbul City Center,Double Junior Suite,Sólo Alojamiento,Refundable,260.82,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-13,Sheraton Istanbul City Center,Double Junior Suite,Sólo Alojamiento,Refundable,260.82,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-14,Sheraton Istanbul City Center,Double Junior Suite,Sólo Alojamiento,Refundable,260.82,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-15,Sheraton Istanbul City Center,Double Junior Suite,Sólo Alojamiento,Refundable,260.82,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-09,Sheraton Istanbul City Center,Double Junior Suite,Alojamiento y Desayuno,Refundable,306.19,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-10,Sheraton Istanbul City Center,Double Junior Suite,Alojamiento y Desayuno,Refundable,306.19,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-11,Sheraton Istanbul City Center,Double Junior Suite,Alojamiento y Desayuno,Refundable,306.19,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-12,Sheraton Istanbul City Center,Double Junior Suite,Alojamiento y Desayuno,Refundable,306.19,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-13,Sheraton Istanbul City Center,Double Junior Suite,Alojamiento y Desayuno,Refundable,306.19,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-14,Sheraton Istanbul City Center,Double Junior Suite,Alojamiento y Desayuno,Refundable,306.19,EUR,Available,TN,double junior suite,Group_27,Group_3
2025-04-15,Sheraton Istanbul City Center,Double Junior Suite,Alojamiento y Desayuno,Refundable,306.19,EUR,Available,TN,double junior suite,Group_27,Group_3
